,Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
464,52,5,2015-07-24,5988.0,426.0,1,0,0,0
465,53,5,2015-07-24,4968.0,517.0,1,0,0,1
466,54,5,2015-07-24,7008.0,622.0,1,0,0,1
467,55,5,2015-07-24,3901.0,526.0,1,0,0,1
468,56,5,2015-07-24,7653.0,539.0,1,0,0,0
469,57,5,2015-07-24,7140.0,711.0,1,0,0,1
470,58,5,2015-07-24,7046.0,518.0,1,0,0,0
471,59,5,2015-07-24,4602.0,497.0,1,0,0,1
472,1,4,2015-07-23,3769.0,503.0,1,0,0,0
473,2,4,2015-07-23,4108.0,521.0,1,0,0,1
474,3,4,2015-07-23,5702.0,655.0,1,0,0,1
475,4,4,2015-07-23,7286.0,1101.0,1,0,0,1
476,5,4,2015-07-23,3713.0,455.0,1,0,0,1
477,6,4,2015-07-23,3482.0,442.0,1,0,0,1
478,7,4,2015-07-23,9550.0,1096.0,1,0,0,1
479,8,4,2015-07-23,6109.0,783.0,1,0,0,1
480,9,4,2015-07-23,6471.0,579.0,1,0,0,1
481,10,4,2015-07-23,6401.0,579.0,1,0,0,1
482,11,4,2015-07-23,6151.0,914.0,1,0,0,1
483,12,4,2015-07-23,5784.0,780.0,1,0,0,1
484,13,4,2015-07-23,3959.0,312.0,1,0,0,0
485,14,4,2015-07-23,4080.0,514.0,1,0,0,1
486,15,4,2015-07-23,5623.0,586.0,1,0,0,1
487,16,4,2015-07-23,7865.0,924.0,1,0,0,0
488,17,4,2015-07-23,5328.0,731.0,1,0,0,1
489,18,4,2015-07-23,6450.0,684.0,1,0,0,1
490,19,4,2015-07-23,5465.0,528.0,1,0,0,1
491,20,4,2015-07-23,9262.0,1076.0,1,0,0,0
492,21,4,2015-07-23,4340.0,388.0,1,0,0,0
493,22,4,2015-07-23,4390.0,501.0,1,0,0,0
494,23,4,2015-07-23,4311.0,430.0,1,0,0,0
495,24,4,2015-07-23,7534.0,701.0,1,0,0,1
496,25,4,2015-07-23,8323.0,1224.0,1,0,0,1
497,26,4,2015-07-23,6204.0,529.0,1,0,0,1
498,27,4,2015-07-23,6749.0,890.0,1,0,0,1
499,28,4,2015-07-23,3607.0,474.0,1,0,0,1
500,29,4,2015-07-23,5590.0,519.0,1,0,0,1
501,30,4,2015-07-23,3364.0,570.0,1,0,0,1
502,31,4,2015-07-23,4683.0,483.0,1,0,0,1
503,32,4,2015-07-23,3528.0,432.0,1,0,0,0
504,33,4,2015-07-23,6090.0,657.0,1,0,0,1
505,34,4,2015-07-23,6713.0,828.0,1,0,0,1
506,35,4,2015-07-23,7779.0,609.0,1,0,0,1
507,36,4,2015-07-23,9949.0,1043.0,1,0,0,0
508,37,4,2015-07-23,5196.0,660.0,1,0,0,1
509,38,4,2015-07-23,4232.0,388.0,1,0,0,1
510,39,4,2015-07-23,3802.0,526.0,1,0,0,1
511,40,4,2015-07-23,4027.0,576.0,1,0,0,1
512,41,4,2015-07-23,5578.0,420.0,1,0,0,0
513,42,4,2015-07-23,8036.0,939.0,1,0,0,1
514,43,4,2015-07-23,4917.0,504.0,1,0,0,1
515,44,4,2015-07-23,4460.0,540.0,1,0,0,1
516,45,4,2015-07-23,4456.0,391.0,1,0,0,0
517,46,4,2015-07-23,4350.0,591.0,1,0,0,0
518,47,4,2015-07-23,6246.0,791.0,1,0,0,1
519,48,4,2015-07-23,2834.0,327.0,1,0,0,1
520,49,4,2015-07-23,6284.0,479.0,1,0,0,0
521,50,4,2015-07-23,3794.0,374.0,1,0,0,0
522,51,4,2015-07-23,7042.0,533.0,1,0,0,0
523,52,4,2015-07-23,6213.0,433.0,1,0,0,0
524,53,4,2015-07-23,4517.0,560.0,1,0,0,1
525,54,4,2015-07-23,6186.0,571.0,1,0,0,1
526,55,4,2015-07-23,4406.0,562.0,1,0,0,1
527,56,4,2015-07-23,7487.0,568.0,1,0,0,0
528,57,4,2015-07-23,8135.0,786.0,1,0,0,1
529,58,4,2015-07-23,5917.0,485.0,1,0,0,0
530,59,4,2015-07-23,4534.0,505.0,1,0,0,1
531,1,3,2015-07-22,3464.0,463.0,1,0,0,0
532,2,3,2015-07-22,5093.0,650.0,1,0,0,1
533,3,3,2015-07-22,5414.0,607.0,1,0,0,1
534,4,3,2015-07-22,8503.0,1108.0,1,0,0,1
535,5,3,2015-07-22,3595.0,503.0,1,0,0,1
536,6,3,2015-07-22,3469.0,408.0,1,0,0,1
537,7,3,2015-07-22,8214.0,874.0,1,0,0,1
538,8,3,2015-07-22,4996.0,626.0,1,0,0,1
539,9,3,2015-07-22,5649.0,539.0,1,0,0,1
540,10,3,2015-07-22,5561.0,600.0,1,0,0,0
541,11,3,2015-07-22,7185.0,997.0,1,0,0,1
542,12,3,2015-07-22,6201.0,796.0,1,0,0,1
543,13,3,2015-07-22,3164.0,256.0,1,0,0,0
544,14,3,2015-07-22,4409.0,541.0,1,0,0,1
545,15,3,2015-07-22,4899.0,511.0,1,0,0,1
546,16,3,2015-07-22,6779.0,802.0,1,0,0,0
547,17,3,2015-07-22,4952.0,674.0,1,0,0,1
548,18,3,2015-07-22,5940.0,654.0,1,0,0,1
549,19,3,2015-07-22,4826.0,532.0,1,0,0,1
550,20,3,2015-07-22,7264.0,823.0,1,0,0,0
551,21,3,2015-07-22,4162.0,386.0,1,0,0,0
552,22,3,2015-07-22,4058.0,436.0,1,0,0,0
553,23,3,2015-07-22,4364.0,413.0,1,0,0,0
554,24,3,2015-07-22,7706.0,720.0,1,0,0,1
555,25,3,2015-07-22,9047.0,1147.0,1,0,0,1
556,26,3,2015-07-22,4332.0,401.0,1,0,0,1
557,27,3,2015-07-22,6789.0,874.0,1,0,0,1
558,28,3,2015-07-22,3197.0,394.0,1,0,0,1
559,29,3,2015-07-22,5562.0,517.0,1,0,0,1
560,30,3,2015-07-22,3094.0,491.0,1,0,0,1
561,31,3,2015-07-22,4553.0,464.0,1,0,0,1
562,32,3,2015-07-22,3870.0,458.0,1,0,0,0
563,33,3,2015-07-22,6561.0,657.0,1,0,0,1
564,34,3,2015-07-22,6209.0,871.0,1,0,0,1
565,35,3,2015-07-22,8181.0,609.0,1,0,0,1
566,36,3,2015-07-22,9981.0,1067.0,1,0,0,0
567,37,3,2015-07-22,4802.0,538.0,1,0,0,1
568,38,3,2015-07-22,4139.0,378.0,1,0,0,1
569,39,3,2015-07-22,3817.0,545.0,1,0,0,1
570,40,3,2015-07-22,3982.0,552.0,1,0,0,1
571,41,3,2015-07-22,4125.0,350.0,1,0,0,0
572,42,3,2015-07-22,9065.0,1001.0,1,0,0,1
573,43,3,2015-07-22,4517.0,464.0,1,0,0,1
574,44,3,2015-07-22,4166.0,509.0,1,0,0,1
575,45,3,2015-07-22,4122.0,342.0,1,0,0,0
576,46,3,2015-07-22,3651.0,498.0,1,0,0,0
577,47,3,2015-07-22,5881.0,844.0,1,0,0,1
578,48,3,2015-07-22,2694.0,338.0,1,0,0,1
579,49,3,2015-07-22,5985.0,468.0,1,0,0,0
580,50,3,2015-07-22,3273.0,292.0,1,0,0,0
581,51,3,2015-07-22,5124.0,416.0,1,0,0,0
582,52,3,2015-07-22,4411.0,331.0,1,0,0,0
583,53,3,2015-07-22,4604.0,494.0,1,0,0,1
584,54,3,2015-07-22,5212.0,511.0,1,0,0,1
585,55,3,2015-07-22,3068.0,465.0,1,0,0,1
586,56,3,2015-07-22,6287.0,466.0,1,0,0,0
587,57,3,2015-07-22,6059.0,640.0,1,0,0,1
588,58,3,2015-07-22,4985.0,424.0,1,0,0,0
589,59,3,2015-07-22,3864.0,477.0,1,0,0,1
590,1,2,2015-07-21,3558.0,469.0,1,0,0,0
591,2,2,2015-07-21,3836.0,532.0,1,0,0,1
592,3,2,2015-07-21,5600.0,661.0,1,0,0,1
593,4,2,2015-07-21,9176.0,1149.0,1,0,0,1
594,5,2,2015-07-21,3497.0,445.0,1,0,0,1
595,6,2,2015-07-21,3720.0,494.0,1,0,0,1
596,7,2,2015-07-21,9169.0,1118.0,1,0,0,1
597,8,2,2015-07-21,5168.0,673.0,1,0,0,1
598,9,2,2015-07-21,5873.0,510.0,1,0,0,1
599,10,2,2015-07-21,6479.0,654.0,1,0,0,0
600,11,2,2015-07-21,6315.0,932.0,1,0,0,1
601,12,2,2015-07-21,6314.0,813.0,1,0,0,1
602,13,2,2015-07-21,3080.0,248.0,1,0,0,0
603,14,2,2015-07-21,4518.0,,1,0,0,1
604,15,2,2015-07-21,5449.0,545.0,1,0,0,1
605,16,2,2015-07-21,7274.0,887.0,1,0,0,0
606,17,2,2015-07-21,5847.0,759.0,1,0,0,1
607,18,2,2015-07-21,5207.0,596.0,1,0,0,1
608,19,2,2015-07-21,5362.0,564.0,1,0,0,1
609,20,2,2015-07-21,7759.0,899.0,1,0,0,0
610,21,2,2015-07-21,3620.0,367.0,1,0,0,0
611,22,2,2015-07-21,4487.0,468.0,1,0,0,0
612,23,2,2015-07-21,4089.0,382.0,1,0,0,0
613,24,2,2015-07-21,8227.0,718.0,1,0,0,1
614,25,2,2015-07-21,8718.0,1279.0,1,0,0,1
615,26,2,2015-07-21,5237.0,435.0,1,0,0,1
616,27,2,2015-07-21,7727.0,927.0,1,0,0,1
617,28,2,2015-07-21,3883.0,454.0,1,0,0,1
618,29,2,2015-07-21,6701.0,622.0,1,0,0,1
619,30,2,2015-07-21,3627.0,590.0,1,0,0,1
620,31,2,2015-07-21,4128.0,411.0,1,0,0,1
621,32,2,2015-07-21,3110.0,413.0,1,0,0,0
622,33,2,2015-07-21,6981.0,661.0,1,0,0,1
623,34,2,2015-07-21,6427.0,871.0,1,0,0,1
624,35,2,2015-07-21,7833.0,568.0,1,0,0,1
625,36,2,2015-07-21,9232.0,1060.0,1,0,0,0
626,37,2,2015-07-21,5149.0,566.0,1,0,0,1
627,38,2,2015-07-21,4198.0,411.0,1,0,0,1
628,39,2,2015-07-21,3855.0,500.0,1,0,0,1
629,40,2,2015-07-21,5224.0,638.0,1,0,0,1
630,41,2,2015-07-21,5043.0,378.0,1,0,0,0
631,42,2,2015-07-21,8334.0,904.0,1,0,0,1
632,43,2,2015-07-21,5377.0,524.0,1,0,0,1
633,44,2,2015-07-21,3869.0,497.0,1,0,0,1
634,45,2,2015-07-21,4048.0,319.0,1,0,0,0
635,46,2,2015-07-21,3459.0,513.0,1,0,0,0
636,47,2,2015-07-21,5770.0,786.0,1,0,0,1
637,48,2,2015-07-21,2868.0,314.0,1,0,0,1
638,49,2,2015-07-21,6133.0,460.0,1,0,0,0
639,50,2,2015-07-21,3068.0,292.0,1,0,0,0
640,51,2,2015-07-21,5797.0,440.0,1,0,0,0
641,52,2,2015-07-21,5453.0,357.0,1,0,0,0
642,53,2,2015-07-21,5038.0,544.0,1,0,0,1
643,54,2,2015-07-21,5434.0,516.0,1,0,0,1
644,55,2,2015-07-21,4158.0,501.0,1,0,0,1
645,56,2,2015-07-21,7047.0,512.0,1,0,0,0
646,57,2,2015-07-21,7200.0,707.0,1,0,0,1
647,58,2,2015-07-21,6159.0,482.0,1,0,0,0
648,59,2,2015-07-21,4845.0,515.0,1,0,0,1
649,1,1,2015-07-20,4395.0,526.0,1,0,0,0
650,2,1,2015-07-20,4435.0,564.0,1,0,0,1
651,3,1,2015-07-20,5798.0,671.0,1,0,0,1
652,4,1,2015-07-20,10283.0,1348.0,1,0,0,1
653,5,1,2015-07-20,4183.0,530.0,1,0,0,1
654,6,1,2015-07-20,4301.0,548.0,1,0,0,1
655,7,1,2015-07-20,10159.0,1112.0,1,0,0,1
656,8,1,2015-07-20,5956.0,733.0,1,0,0,1
657,9,1,2015-07-20,7152.0,622.0,1,0,0,1
658,10,1,2015-07-20,6111.0,657.0,1,0,0,0
659,11,1,2015-07-20,7733.0,1062.0,1,0,0,1
660,12,1,2015-07-20,6754.0,885.0,1,0,0,1
661,13,1,2015-07-20,3868.0,307.0,1,0,0,0
662,14,1,2015-07-20,4780.0,571.0,1,0,0,1
663,15,1,2015-07-20,6898.0,671.0,1,0,0,1
664,16,1,2015-07-20,7632.0,939.0,1,0,0,0
665,17,1,2015-07-20,5908.0,824.0,1,0,0,1
666,18,1,2015-07-20,6336.0,711.0,1,0,0,1
667,19,1,2015-07-20,6635.0,618.0,1,0,0,1
668,20,1,2015-07-20,9384.0,1001.0,1,0,0,0
669,21,1,2015-07-20,4170.0,419.0,1,0,0,0
670,22,1,2015-07-20,4675.0,503.0,1,0,0,0
671,23,1,2015-07-20,5729.0,511.0,1,0,0,0
672,24,1,2015-07-20,9362.0,829.0,1,0,0,1
673,25,1,2015-07-20,10493.0,1413.0,1,0,0,1
674,26,1,2015-07-20,6417.0,553.0,1,0,0,1
675,27,1,2015-07-20,7437.0,912.0,1,0,0,1
676,28,1,2015-07-20,4338.0,489.0,1,0,0,1
677,29,1,2015-07-20,7101.0,627.0,1,0,0,1
678,30,1,2015-07-20,3405.0,517.0,1,0,0,1
679,31,1,2015-07-20,4902.0,497.0,1,0,0,1
680,32,1,2015-07-20,4668.0,538.0,1,0,0,0
681,33,1,2015-07-20,7160.0,698.0,1,0,0,1
682,34,1,2015-07-20,8104.0,1025.0,1,0,0,1
683,35,1,2015-07-20,8752.0,660.0,1,0,0,1
684,36,1,2015-07-20,11433.0,1188.0,1,0,0,0
685,37,1,2015-07-20,5804.0,669.0,1,0,0,1
686,38,1,2015-07-20,5221.0,497.0,1,0,0,1
687,39,1,2015-07-20,4483.0,,1,0,0,1
688,40,1,2015-07-20,4554.0,598.0,1,0,0,1
689,41,1,2015-07-20,5019.0,419.0,1,0,0,0
690,42,1,2015-07-20,8781.0,970.0,1,0,0,1
691,43,1,2015-07-20,6031.0,551.0,1,0,0,1
692,44,1,2015-07-20,4915.0,621.0,1,0,0,1
693,45,1,2015-07-20,4571.0,363.0,1,0,0,0
694,46,1,2015-07-20,4225.0,583.0,1,0,0,0
695,47,1,2015-07-20,6195.0,857.0,1,0,0,1
696,48,1,2015-07-20,3236.0,370.0,1,0,0,1
697,49,1,2015-07-20,6286.0,485.0,1,0,0,0
698,50,1,2015-07-20,3877.0,344.0,1,0,0,0
699,51,1,2015-07-20,7202.0,500.0,1,0,0,0
700,52,1,2015-07-20,5297.0,370.0,1,0,0,0
701,53,1,2015-07-20,4864.0,578.0,1,0,0,1
702,54,1,2015-07-20,6927.0,638.0,1,0,0,1
703,55,1,2015-07-20,4640.0,579.0,1,0,0,1
704,56,1,2015-07-20,7710.0,547.0,1,0,0,0
705,57,1,2015-07-20,7927.0,839.0,1,0,0,1
706,58,1,2015-07-20,7357.0,546.0,1,0,0,0
707,59,1,2015-07-20,6130.0,594.0,1,0,0,1
708,1,7,2015-07-19,0.0,0.0,0,0,0,0
709,2,7,2015-07-19,0.0,0.0,0,0,0,0
710,3,7,2015-07-19,0.0,0.0,0,0,0,0
711,4,7,2015-07-19,0.0,0.0,0,0,0,0
712,5,7,2015-07-19,0.0,0.0,0,0,0,0
713,6,7,2015-07-19,0.0,0.0,0,0,0,0
714,7,7,2015-07-19,0.0,0.0,0,0,0,0
715,8,7,2015-07-19,0.0,0.0,0,0,0,0
716,9,7,2015-07-19,0.0,0.0,0,0,0,0
717,10,7,2015-07-19,0.0,0.0,0,0,0,0
718,11,7,2015-07-19,0.0,0.0,0,0,0,0
719,12,7,2015-07-19,0.0,0.0,0,0,0,0
720,13,7,2015-07-19,0.0,0.0,0,0,0,0
721,14,7,2015-07-19,0.0,0.0,0,0,0,0
722,15,7,2015-07-19,0.0,0.0,0,0,0,0
723,16,7,2015-07-19,0.0,0.0,0,0,0,0
724,17,7,2015-07-19,0.0,0.0,0,0,0,0
725,18,7,2015-07-19,0.0,0.0,0,0,0,0
726,19,7,2015-07-19,0.0,0.0,0,0,0,0
727,20,7,2015-07-19,0.0,0.0,0,0,0,0
728,21,7,2015-07-19,0.0,0.0,0,0,0,0
729,22,7,2015-07-19,0.0,0.0,0,0,0,0
730,23,7,2015-07-19,0.0,0.0,0,0,0,0
731,24,7,2015-07-19,0.0,0.0,0,0,0,0
732,25,7,2015-07-19,0.0,0.0,0,0,0,0
733,26,7,2015-07-19,0.0,0.0,0,0,0,0
734,27,7,2015-07-19,0.0,0.0,0,0,0,0
735,28,7,2015-07-19,0.0,0.0,0,0,0,0
736,29,7,2015-07-19,0.0,0.0,0,0,0,0
737,30,7,2015-07-19,0.0,0.0,0,0,0,0
738,31,7,2015-07-19,0.0,0.0,0,0,0,0
739,32,7,2015-07-19,0.0,0.0,0,0,0,0
740,33,7,2015-07-19,0.0,0.0,0,0,0,0
741,34,7,2015-07-19,0.0,0.0,0,0,0,0
742,35,7,2015-07-19,0.0,0.0,0,0,0,0
743,36,7,2015-07-19,0.0,0.0,0,0,0,0
744,37,7,2015-07-19,0.0,0.0,0,0,0,0
745,38,7,2015-07-19,0.0,0.0,0,0,0,0
746,39,7,2015-07-19,0.0,0.0,0,0,0,0
747,40,7,2015-07-19,0.0,0.0,0,0,0,0
748,41,7,2015-07-19,0.0,0.0,0,0,0,0
749,42,7,2015-07-19,0.0,0.0,0,0,0,0
750,43,7,2015-07-19,0.0,0.0,0,0,0,0
751,44,7,2015-07-19,0.0,0.0,0,0,0,0
752,45,7,2015-07-19,0.0,0.0,0,0,0,0
753,46,7,2015-07-19,0.0,0.0,0,0,0,0
754,47,7,2015-07-19,0.0,0.0,0,0,0,0
755,48,7,2015-07-19,0.0,0.0,0,0,0,0
756,49,7,2015-07-19,0.0,0.0,0,0,0,0
757,50,7,2015-07-19,0.0,0.0,0,0,0,0
758,51,7,2015-07-19,0.0,0.0,0,0,0,0
759,52,7,2015-07-19,0.0,0.0,0,0,0,0
760,53,7,2015-07-19,0.0,0.0,0,0,0,0
761,54,7,2015-07-19,0.0,0.0,0,0,0,0
762,55,7,2015-07-19,0.0,0.0,0,0,0,0
763,56,7,2015-07-19,0.0,0.0,0,0,0,0
764,57,7,2015-07-19,0.0,0.0,0,0,0,0
765,58,7,2015-07-19,0.0,0.0,0,0,0,0
766,59,7,2015-07-19,0.0,0.0,0,0,0,0
767,1,6,2015-07-18,4406.0,512.0,1,0,0,0
768,2,6,2015-07-18,3417.0,359.0,1,0,0,0
769,3,6,2015-07-18,4258.0,417.0,1,0,0,0
770,4,6,2015-07-18,9703.0,1284.0,1,0,0,0
771,5,6,2015-07-18,2108.0,241.0,1,0,0,0
772,6,6,2015-07-18,2915.0,295.0,1,0,0,0
773,7,6,2015-07-18,6861.0,729.0,1,0,0,0
774,8,6,2015-07-18,3813.0,442.0,1,0,0,0
775,9,6,2015-07-18,5987.0,,1,0,0,0
776,10,6,2015-07-18,5761.0,550.0,1,0,0,0
777,11,6,2015-07-18,5740.0,810.0,1,0,0,0
778,12,6,2015-07-18,7213.0,860.0,1,0,0,0
779,13,6,2015-07-18,4956.0,394.0,1,0,0,0
780,14,6,2015-07-18,3254.0,362.0,1,0,0,0
781,15,6,2015-07-18,5770.0,609.0,1,0,0,0
782,16,6,2015-07-18,5288.0,550.0,1,0,0,0
783,17,6,2015-07-18,2608.0,334.0,1,0,0,0
784,18,6,2015-07-18,4677.0,504.0,1,0,0,0
785,19,6,2015-07-18,4795.0,391.0,1,0,0,0
786,20,6,2015-07-18,5287.0,535.0,1,0,0,0
787,21,6,2015-07-18,7524.0,544.0,1,0,0,0
788,22,6,2015-07-18,3578.0,390.0,1,0,0,0
789,23,6,2015-07-18,4364.0,435.0,1,0,0,0
790,24,6,2015-07-18,7653.0,653.0,1,0,0,0
791,25,6,2015-07-18,7861.0,1091.0,1,0,0,0
792,26,6,2015-07-18,5221.0,458.0,1,0,0,0
793,27,6,2015-07-18,7075.0,782.0,1,0,0,0
794,28,6,2015-07-18,2132.0,246.0,1,0,0,0
795,29,6,2015-07-18,7534.0,646.0,1,0,0,0
796,30,6,2015-07-18,3335.0,556.0,1,0,0,0
797,31,6,2015-07-18,5585.0,582.0,1,0,0,0
798,32,6,2015-07-18,2330.0,282.0,1,0,0,0
799,33,6,2015-07-18,8695.0,792.0,1,0,0,0
800,34,6,2015-07-18,8135.0,930.0,1,0,0,0
801,35,6,2015-07-18,9339.0,654.0,1,0,0,0
802,36,6,2015-07-18,10169.0,1060.0,1,0,0,0
803,37,6,2015-07-18,7017.0,781.0,1,0,0,0
804,38,6,2015-07-18,6351.0,562.0,1,0,0,0
805,39,6,2015-07-18,2419.0,365.0,1,0,0,0
806,40,6,2015-07-18,4579.0,600.0,1,0,0,0
807,41,6,2015-07-18,4990.0,424.0,1,0,0,0
808,42,6,2015-07-18,7498.0,855.0,1,0,0,0
809,43,6,2015-07-18,4223.0,391.0,1,0,0,0
810,44,6,2015-07-18,3289.0,383.0,1,0,0,0
811,45,6,2015-07-18,6496.0,513.0,1,0,0,0
812,46,6,2015-07-18,3984.0,557.0,1,0,0,0
813,47,6,2015-07-18,5395.0,718.0,1,0,0,0
814,48,6,2015-07-18,2729.0,280.0,1,0,0,0
815,49,6,2015-07-18,8158.0,598.0,1,0,0,0
816,50,6,2015-07-18,4835.0,375.0,1,0,0,0
817,51,6,2015-07-18,7620.0,573.0,1,0,0,0
818,52,6,2015-07-18,6375.0,472.0,1,0,0,0
819,53,6,2015-07-18,3100.0,367.0,1,0,0,0
820,54,6,2015-07-18,8074.0,751.0,1,0,0,0
821,55,6,2015-07-18,2903.0,347.0,1,0,0,0
822,56,6,2015-07-18,8627.0,588.0,1,0,0,0
823,57,6,2015-07-18,5758.0,553.0,1,0,0,0
824,58,6,2015-07-18,7547.0,608.0,1,0,0,0
825,59,6,2015-07-18,2282.0,246.0,1,0,0,0
826,1,5,2015-07-17,4852.0,519.0,1,1,0,0
827,2,5,2015-07-17,4518.0,495.0,1,1,0,1
828,3,5,2015-07-17,6679.0,673.0,1,1,0,1
829,4,5,2015-07-17,10514.0,1343.0,1,1,0,1
830,5,5,2015-07-17,4355.0,513.0,1,1,0,1
831,6,5,2015-07-17,4422.0,519.0,1,1,0,1
832,7,5,2015-07-17,10339.0,1086.0,1,1,0,0
833,8,5,2015-07-17,6728.0,684.0,1,1,0,0
834,9,5,2015-07-17,6845.0,598.0,1,1,0,1
835,10,5,2015-07-17,5356.0,579.0,1,1,0,0
836,11,5,2015-07-17,7757.0,1024.0,1,1,0,0
837,12,5,2015-07-17,7684.0,916.0,1,1,0,0
838,13,5,2015-07-17,5740.0,394.0,1,1,0,0
839,14,5,2015-07-17,5346.0,579.0,1,1,0,1
840,15,5,2015-07-17,9368.0,775.0,1,1,0,0
841,16,5,2015-07-17,7605.0,861.0,1,1,0,0
842,17,5,2015-07-17,6243.0,739.0,1,1,0,1
843,18,5,2015-07-17,7660.0,819.0,1,1,0,1
844,19,5,2015-07-17,6384.0,593.0,1,1,0,1
845,20,5,2015-07-17,8117.0,843.0,1,1,0,0
846,21,5,2015-07-17,6745.0,557.0,1,1,0,0
847,22,5,2015-07-17,5369.0,548.0,1,1,0,0
848,23,5,2015-07-17,5551.0,454.0,1,1,0,0
849,24,5,2015-07-17,9283.0,765.0,1,1,0,1
850,25,5,2015-07-17,9155.0,1206.0,1,1,0,1
851,26,5,2015-07-17,7535.0,587.0,1,1,0,1
852,27,5,2015-07-17,8617.0,941.0,1,1,0,1
853,28,5,2015-07-17,4676.0,517.0,1,1,0,1
854,29,5,2015-07-17,6526.0,598.0,1,1,0,1
855,30,5,2015-07-17,3033.0,453.0,1,1,0,1
856,31,5,2015-07-17,6013.0,571.0,1,1,0,0
857,32,5,2015-07-17,4850.0,518.0,1,1,0,0
858,33,5,2015-07-17,7163.0,705.0,1,1,0,1
859,34,5,2015-07-17,8251.0,961.0,1,1,0,1
860,35,5,2015-07-17,11195.0,764.0,1,1,0,1
861,36,5,2015-07-17,9388.0,1015.0,1,1,0,0
862,37,5,2015-07-17,7645.0,732.0,1,1,0,1
863,38,5,2015-07-17,6043.0,509.0,1,1,0,1
864,39,5,2015-07-17,4268.0,534.0,1,1,0,1
865,40,5,2015-07-17,4772.0,549.0,1,1,0,1
866,41,5,2015-07-17,5973.0,456.0,1,1,0,0
867,42,5,2015-07-17,9212.0,962.0,1,1,0,1
868,43,5,2015-07-17,6639.0,584.0,1,1,0,1
869,44,5,2015-07-17,5117.0,619.0,1,1,0,1
870,45,5,2015-07-17,5420.0,426.0,1,1,0,0
871,46,5,2015-07-17,5013.0,638.0,1,1,0,0
872,47,5,2015-07-17,7770.0,876.0,1,1,0,1
873,48,5,2015-07-17,3552.0,373.0,1,1,0,1
874,49,5,2015-07-17,8525.0,575.0,1,1,0,0
875,50,5,2015-07-17,4684.0,376.0,1,1,0,0
876,51,5,2015-07-17,7473.0,517.0,1,1,0,0
877,52,5,2015-07-17,6562.0,457.0,1,1,0,0
878,53,5,2015-07-17,5920.0,679.0,1,1,0,0
879,54,5,2015-07-17,8116.0,686.0,1,1,0,1
880,55,5,2015-07-17,4736.0,596.0,1,1,0,1
881,56,5,2015-07-17,10397.0,644.0,1,1,0,0
882,57,5,2015-07-17,9851.0,870.0,1,1,0,1
883,58,5,2015-07-17,7998.0,576.0,1,1,0,0
884,59,5,2015-07-17,5748.0,576.0,1,1,0,1
885,1,4,2015-07-16,4427.0,517.0,1,1,0,0
886,2,4,2015-07-16,5062.0,544.0,1,1,0,1
887,3,4,2015-07-16,7909.0,812.0,1,1,0,1
888,4,4,2015-07-16,11432.0,1417.0,1,1,0,1
889,5,4,2015-07-16,4963.0,571.0,1,1,0,1
890,6,4,2015-07-16,5115.0,542.0,1,1,0,1
891,7,4,2015-07-16,10774.0,1102.0,1,1,0,0
892,8,4,2015-07-16,8808.0,988.0,1,1,0,0
893,9,4,2015-07-16,8113.0,640.0,1,1,0,1
894,10,4,2015-07-16,6275.0,614.0,1,1,0,0
895,11,4,2015-07-16,8149.0,1119.0,1,1,0,0
896,12,4,2015-07-16,9234.0,1036.0,1,1,0,0
897,13,4,2015-07-16,5921.0,406.0,1,1,0,0
898,14,4,2015-07-16,6152.0,664.0,1,1,0,1
899,15,4,2015-07-16,8501.0,769.0,1,1,0,0
900,16,4,2015-07-16,7954.0,882.0,1,1,0,0
901,17,4,2015-07-16,7231.0,835.0,1,1,0,1
902,18,4,2015-07-16,6887.0,719.0,1,1,0,1
903,19,4,2015-07-16,7328.0,625.0,1,1,0,1
904,20,4,2015-07-16,9100.0,1033.0,1,1,0,0
905,21,4,2015-07-16,6018.0,473.0,1,1,0,0
906,22,4,2015-07-16,4842.0,505.0,1,1,0,0
907,23,4,2015-07-16,5822.0,480.0,1,1,0,0
908,24,4,2015-07-16,10703.0,870.0,1,1,0,1
909,25,4,2015-07-16,12281.0,1515.0,1,1,0,1
910,26,4,2015-07-16,7781.0,592.0,1,1,0,1
911,27,4,2015-07-16,11297.0,1096.0,1,1,0,1
912,28,4,2015-07-16,5579.0,602.0,1,1,0,1
913,29,4,2015-07-16,7603.0,630.0,1,1,0,1
914,30,4,2015-07-16,4520.0,672.0,1,1,0,1
915,31,4,2015-07-16,6893.0,598.0,1,1,0,0
916,32,4,2015-07-16,4506.0,500.0,1,1,0,0
917,33,4,2015-07-16,7498.0,712.0,1,1,0,1
918,34,4,2015-07-16,8960.0,1064.0,1,1,0,1
919,35,4,2015-07-16,12700.0,844.0,1,1,0,1
920,36,4,2015-07-16,9954.0,1123.0,1,1,0,0
921,37,4,2015-07-16,7506.0,743.0,1,1,0,1
922,38,4,2015-07-16,5532.0,502.0,1,1,0,1
923,39,4,2015-07-16,5557.0,654.0,1,1,0,1
924,40,4,2015-07-16,4707.0,614.0,1,1,0,1
925,41,4,2015-07-16,5209.0,380.0,1,1,0,0
926,42,4,2015-07-16,11043.0,1107.0,1,1,0,1
927,43,4,2015-07-16,6793.0,587.0,1,1,0,1
928,44,4,2015-07-16,5517.0,639.0,1,1,0,1
929,45,4,2015-07-16,6589.0,449.0,1,1,0,0
