Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,month,year
7304,691,1,0,0,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",7,15
4938,456,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",7,15
9083,772,1,1,0,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",7,15
5797,641,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",6,15
10691,911,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",6,15
10620,935,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",6,15
10508,918,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",6,15
11433,978,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",6,15
5000,458,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",5,15
8118,769,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",5,15
9974,891,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",5,15
6247,677,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",4,15
5899,661,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",4,15
12215,933,1,1,0,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",3,15
6800,695,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",3,15
5926,670,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",3,15
6068,668,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",3,15
9465,839,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",3,15
4653,464,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",3,15
11944,974,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",3,15
6333,693,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",2,15
6697,719,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",2,15
5651,669,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",2,15
8971,816,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",2,15
9845,895,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",2,15
4866,484,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,15
8820,765,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,15
6373,672,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,15
5675,651,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,15
7299,721,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,15
8007,754,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,15
11630,946,1,1,0,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,15
9729,941,1,0,0,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",12,14
13473,1352,1,0,0,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",12,14
8933,839,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",12,14
10555,957,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",12,14
7396,775,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",12,14
9404,896,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",11,14
9452,875,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",11,14
4456,467,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",11,14
8614,778,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",11,14
8360,800,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",11,14
11860,1005,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",11,14
7611,823,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",10,14
3687,421,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",10,14
7965,788,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",10,14
9080,814,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",10,14
3791,424,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",10,14
7965,759,1,1,0,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",10,14
7250,686,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",9,14
4797,475,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",8,14
6356,690,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",8,14
6096,703,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",8,14
7362,752,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",8,14
10146,888,1,1,0,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",8,14
6804,753,1,0,0,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",8,14
6127,696,1,0,0,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",8,14
3539,408,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",8,14
4581,449,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",7,14
4908,562,1,0,0,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",7,14
5742,603,1,0,0,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",7,14
3645,394,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",7,14
7455,704,1,1,0,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",7,14
10017,864,1,1,0,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",7,14
4533,435,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",7,14
7156,715,1,0,0,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",7,14
9239,866,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",7,14
6259,660,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",6,14
10097,879,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",6,14
11219,920,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",6,14
7070,727,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",6,14
8833,818,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",6,14
8580,812,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",6,14
5239,514,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",5,14
4706,470,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",5,14
6588,720,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",5,14
4349,443,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",4,14
6073,684,1,0,0,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",4,14
6484,690,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",4,14
6044,655,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",4,14
5792,671,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",4,14
14749,1161,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",3,14
8186,796,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",3,14
6096,684,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",3,14
5631,703,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",3,14
9182,861,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",3,14
8748,828,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",2,14
8909,812,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,14
5446,630,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,14
3856,440,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,14
11194,943,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,14
6076,681,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,14
5582,648,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,14
7824,743,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,14
12205,990,1,1,0,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,14
6393,690,1,0,0,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,14
15839,1284,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",12,13
8023,877,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",12,13
8464,887,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",12,13
8037,886,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",12,13
8599,727,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",12,13
10572,948,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",12,13
8454,824,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",11,13
9767,902,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",11,13
10651,932,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",11,13
6243,713,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",11,13
4796,491,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",11,13
8448,786,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",11,13
7947,784,1,1,0,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",10,13
6408,724,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",10,13
4536,460,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",10,13
9067,817,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",10,13
6646,743,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",10,13
7762,759,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",9,13
5792,672,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",9,13
6059,681,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",9,13
5385,635,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",9,13
5562,641,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",9,13
6866,750,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",9,13
6586,739,1,0,0,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",9,13
5325,633,1,0,0,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",8,13
3663,421,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",8,13
11011,1007,1,1,0,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",8,13
11968,1006,1,1,0,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",8,13
4310,427,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",8,13
11931,1036,1,1,0,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",7,13
4278,433,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",7,13
5939,656,1,0,0,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",7,13
10795,909,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",7,13
7489,798,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",7,13
6840,737,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",7,13
10832,908,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",7,13
6969,742,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",6,13
6115,701,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",6,13
7343,710,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",6,13
8506,761,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",6,13
9957,892,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",6,13
8891,840,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",6,13
7000,780,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",5,13
7658,829,1,0,0,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",5,13
4389,443,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",5,13
6950,847,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",5,13
4224,451,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",4,13
8021,789,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",4,13
4479,472,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",4,13
6313,705,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",4,13
6088,689,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",4,13
5780,688,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",4,13
8719,760,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",4,13
7444,781,1,0,0,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",4,13
10916,1032,1,1,0,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",3,13
11212,1031,1,1,0,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",3,13
9241,886,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",3,13
12261,1062,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",3,13
6156,704,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",3,13
9600,871,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",3,13
11983,1070,1,1,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",2,13
5758,603,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",2,13
7531,806,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",2,13
5567,647,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,13
5063,600,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,13
5165,599,1,0,0,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,13
8387,1101,1,0,0,1,c,c,620,9,2009,0,NA,NA,,7,15
10325,1149,1,0,0,1,c,c,620,9,2009,0,NA,NA,,7,15
11857,1343,1,1,0,1,c,c,620,9,2009,0,NA,NA,,7,15
13800,1485,1,1,0,0,c,c,620,9,2009,0,NA,NA,,7,15
15169,1619,1,1,0,0,c,c,620,9,2009,0,NA,NA,,7,15
10615,1257,1,0,0,0,c,c,620,9,2009,0,NA,NA,,7,15
10018,1138,1,1,0,0,c,c,620,9,2009,0,NA,NA,,6,15
10908,1268,1,0,0,0,c,c,620,9,2009,0,NA,NA,,6,15
12660,1438,1,1,0,0,c,c,620,9,2009,0,NA,NA,,6,15
11692,1299,1,1,0,0,c,c,620,9,2009,0,NA,NA,,5,15
11251,1321,1,1,0,0,c,c,620,9,2009,0,NA,NA,,5,15
12121,1484,1,0,0,0,c,c,620,9,2009,0,NA,NA,,5,15
11110,1268,1,1,0,0,c,c,620,9,2009,0,NA,NA,,5,15
10894,1311,1,1,0,0,c,c,620,9,2009,0,NA,NA,,5,15
14435,1685,1,0,0,0,c,c,620,9,2009,0,NA,NA,,5,15
13610,1442,1,1,0,0,c,c,620,9,2009,0,NA,NA,,4,15
8245,1070,1,0,0,0,c,c,620,9,2009,0,NA,NA,,4,15
8511,1067,1,0,0,0,c,c,620,9,2009,0,NA,NA,,4,15
11361,1311,1,1,0,0,c,c,620,9,2009,0,NA,NA,,4,15
12789,1486,1,1,0,0,c,c,620,9,2009,0,NA,NA,,4,15
16935,1917,1,0,0,0,c,c,620,9,2009,0,NA,NA,,4,15
7705,1024,1,0,0,0,c,c,620,9,2009,0,NA,NA,,3,15
10299,1225,1,1,0,0,c,c,620,9,2009,0,NA,NA,,3,15
13571,1594,1,1,0,0,c,c,620,9,2009,0,NA,NA,,3,15
8647,1035,1,0,0,0,c,c,620,9,2009,0,NA,NA,,3,15
12500,1407,1,1,0,0,c,c,620,9,2009,0,NA,NA,,3,15
9164,1113,1,0,0,0,c,c,620,9,2009,0,NA,NA,,2,15
10378,1264,1,1,0,0,c,c,620,9,2009,0,NA,NA,,2,15
9889,1261,1,0,0,0,c,c,620,9,2009,0,NA,NA,,2,15
8404,1087,1,0,0,0,c,c,620,9,2009,0,NA,NA,,2,15
10881,1310,1,1,0,1,c,c,620,9,2009,0,NA,NA,,2,15
12659,1429,1,1,0,1,c,c,620,9,2009,0,NA,NA,,2,15
8767,1129,1,0,0,0,c,c,620,9,2009,0,NA,NA,,1,15
8580,1124,1,0,0,0,c,c,620,9,2009,0,NA,NA,,1,15
8428,1120,1,0,0,0,c,c,620,9,2009,0,NA,NA,,1,15
15302,1759,1,0,0,1,c,c,620,9,2009,0,NA,NA,,12,14
16450,1878,1,0,0,1,c,c,620,9,2009,0,NA,NA,,12,14
15257,1666,1,1,0,0,c,c,620,9,2009,0,NA,NA,,12,14
16939,1829,1,1,0,0,c,c,620,9,2009,0,NA,NA,,12,14
9652,1249,1,0,0,0,c,c,620,9,2009,0,NA,NA,,12,14
9623,1197,1,0,0,0,c,c,620,9,2009,0,NA,NA,,12,14
12570,1456,1,1,0,0,c,c,620,9,2009,0,NA,NA,,12,14
11374,1291,1,1,0,0,c,c,620,9,2009,0,NA,NA,,11,14
12832,1430,1,1,0,0,c,c,620,9,2009,0,NA,NA,,11,14
13594,1541,1,1,0,0,c,c,620,9,2009,0,NA,NA,,11,14
9059,1161,1,0,0,0,c,c,620,9,2009,0,NA,NA,,11,14
10646,1306,1,1,0,0,c,c,620,9,2009,0,NA,NA,,11,14
10790,1329,1,1,0,0,c,c,620,9,2009,0,NA,NA,,11,14
12658,1426,1,1,0,0,c,c,620,9,2009,0,NA,NA,,11,14
14751,1656,1,1,0,0,c,c,620,9,2009,0,NA,NA,,11,14
10264,1248,1,1,0,1,c,c,620,9,2009,0,NA,NA,,10,14
10642,1278,1,1,0,1,c,c,620,9,2009,0,NA,NA,,10,14
10863,1316,1,1,0,1,c,c,620,9,2009,0,NA,NA,,10,14
12860,1503,1,1,0,1,c,c,620,9,2009,0,NA,NA,,10,14
9974,1211,1,1,0,0,c,c,620,9,2009,0,NA,NA,,10,14
13276,1582,1,0,0,0,c,c,620,9,2009,0,NA,NA,,10,14
11924,1364,1,1,0,0,c,c,620,9,2009,0,NA,NA,,10,14
8014,1066,1,0,0,0,c,c,620,9,2009,0,NA,NA,,9,14
9079,1155,1,0,0,0,c,c,620,9,2009,0,NA,NA,,9,14
17391,1796,1,1,0,0,c,c,620,9,2009,0,NA,NA,,9,14
11486,1323,1,1,0,1,c,c,620,9,2009,0,NA,NA,,8,14
9337,1107,1,0,0,1,c,c,620,9,2009,0,NA,NA,,8,14
13272,1518,1,1,0,1,c,c,620,9,2009,0,NA,NA,,8,14
12466,1354,1,1,0,1,c,c,620,9,2009,0,NA,NA,,8,14
8701,1046,1,0,0,1,c,c,620,9,2009,0,NA,NA,,7,14
11340,1295,1,1,0,1,c,c,620,9,2009,0,NA,NA,,7,14
11705,1370,1,0,0,0,c,c,620,9,2009,0,NA,NA,,7,14
11293,1293,1,0,0,1,c,c,620,9,2009,0,NA,NA,,7,14
10225,1183,1,0,0,1,c,c,620,9,2009,0,NA,NA,,7,14
11384,1350,1,0,0,0,c,c,620,9,2009,0,NA,NA,,7,14
11995,1420,1,1,0,0,c,c,620,9,2009,0,NA,NA,,7,14
13019,1435,1,1,0,0,c,c,620,9,2009,0,NA,NA,,7,14
9624,1174,1,0,0,0,c,c,620,9,2009,0,NA,NA,,6,14
12546,1425,1,1,0,0,c,c,620,9,2009,0,NA,NA,,6,14
12748,1539,1,0,0,0,c,c,620,9,2009,0,NA,NA,,6,14
9221,1144,1,0,0,0,c,c,620,9,2009,0,NA,NA,,6,14
9302,1139,1,0,0,0,c,c,620,9,2009,0,NA,NA,,6,14
11636,1472,1,0,0,0,c,c,620,9,2009,0,NA,NA,,6,14
12105,1331,1,1,0,0,c,c,620,9,2009,0,NA,NA,,6,14
8267,1074,1,0,0,0,c,c,620,9,2009,0,NA,NA,,5,14
10091,1167,1,1,0,0,c,c,620,9,2009,0,NA,NA,,5,14
8190,1045,1,0,0,0,c,c,620,9,2009,0,NA,NA,,5,14
13531,1545,1,1,0,0,c,c,620,9,2009,0,NA,NA,,5,14
13402,1539,1,1,0,0,c,c,620,9,2009,0,NA,NA,,4,14
9035,1145,1,0,0,0,c,c,620,9,2009,0,NA,NA,,4,14
13208,1436,1,1,0,0,c,c,620,9,2009,0,NA,NA,,4,14
8400,1123,1,0,0,0,c,c,620,9,2009,0,NA,NA,,3,14
9201,1209,1,0,0,0,c,c,620,9,2009,0,NA,NA,,3,14
9274,1200,1,1,0,0,c,c,620,9,2009,0,NA,NA,,3,14
8113,1092,1,0,0,0,c,c,620,9,2009,0,NA,NA,,3,14
8614,1131,1,0,0,0,c,c,620,9,2009,0,NA,NA,,2,14
13639,1611,1,0,0,0,c,c,620,9,2009,0,NA,NA,,2,14
8966,1166,1,0,0,0,c,c,620,9,2009,0,NA,NA,,1,14
8771,1117,1,0,0,0,c,c,620,9,2009,0,NA,NA,,1,14
7991,1064,1,0,0,0,c,c,620,9,2009,0,NA,NA,,1,14
7624,1053,1,0,0,0,c,c,620,9,2009,0,NA,NA,,1,14
11728,1390,1,1,0,0,c,c,620,9,2009,0,NA,NA,,1,14
19628,2216,1,0,0,1,c,c,620,9,2009,0,NA,NA,,12,13
7654,868,1,0,0,1,c,c,620,9,2009,0,NA,NA,,12,13
13753,1643,1,0,0,0,c,c,620,9,2009,0,NA,NA,,12,13
9957,1268,1,0,0,0,c,c,620,9,2009,0,NA,NA,,12,13
12874,1484,1,0,0,0,c,c,620,9,2009,0,NA,NA,,11,13
9031,1156,1,0,0,0,c,c,620,9,2009,0,NA,NA,,11,13
8923,1118,1,0,0,0,c,c,620,9,2009,0,NA,NA,,11,13
10560,1280,1,1,0,0,c,c,620,9,2009,0,NA,NA,,11,13
10381,1248,1,1,0,0,c,c,620,9,2009,0,NA,NA,,11,13
11611,1454,1,0,0,0,c,c,620,9,2009,0,NA,NA,,11,13
11409,1412,1,1,0,0,c,c,620,9,2009,0,NA,NA,,11,13
10939,1323,1,1,0,0,c,c,620,9,2009,0,NA,NA,,11,13
11978,1459,1,0,0,0,c,c,620,9,2009,0,NA,NA,,11,13
10664,1308,1,0,0,0,c,c,620,9,2009,0,NA,NA,,10,13
7282,1023,1,0,0,0,c,c,620,9,2009,0,NA,NA,,10,13
7658,1001,1,0,0,0,c,c,620,9,2009,0,NA,NA,,10,13
11139,1423,1,0,0,0,c,c,620,9,2009,0,NA,NA,,10,13
11487,1410,1,0,0,1,c,c,620,9,2009,0,NA,NA,,10,13
12834,1558,1,0,0,1,c,c,620,9,2009,0,NA,NA,,9,13
10921,1300,1,1,0,0,c,c,620,9,2009,0,NA,NA,,9,13
11249,1341,1,1,0,0,c,c,620,9,2009,0,NA,NA,,9,13
12008,1398,1,1,0,0,c,c,620,9,2009,0,NA,NA,,9,13
8777,1131,1,0,0,0,c,c,620,9,2009,0,NA,NA,,9,13
12242,1502,1,0,0,0,c,c,620,9,2009,0,NA,NA,,8,13
13220,1516,1,1,0,0,c,c,620,9,2009,0,NA,NA,,8,13
9985,1276,1,0,0,0,c,c,620,9,2009,0,NA,NA,,8,13
8156,1019,1,0,0,1,c,c,620,9,2009,0,NA,NA,,7,13
10314,1225,1,1,0,1,c,c,620,9,2009,0,NA,NA,,7,13
10986,1336,1,1,0,1,c,c,620,9,2009,0,NA,NA,,7,13
14816,1613,1,1,0,1,c,c,620,9,2009,0,NA,NA,,7,13
11638,1347,1,0,0,0,c,c,620,9,2009,0,NA,NA,,6,13
10944,1270,1,0,0,1,c,c,620,9,2009,0,NA,NA,,6,13
9999,1226,1,0,0,0,c,c,620,9,2009,0,NA,NA,,6,13
10565,1208,1,1,0,1,c,c,620,9,2009,0,NA,NA,,6,13
14692,1584,1,1,0,0,c,c,620,9,2009,0,NA,NA,,6,13
8766,1086,1,0,0,0,c,c,620,9,2009,0,NA,NA,,6,13
10160,1243,1,0,0,0,c,c,620,9,2009,0,NA,NA,,6,13
15070,1626,1,1,0,0,c,c,620,9,2009,0,NA,NA,,6,13
8838,1101,1,0,0,0,c,c,620,9,2009,0,NA,NA,,5,13
12116,1492,1,0,0,1,c,c,620,9,2009,0,NA,NA,,5,13
12827,1492,1,1,0,0,c,c,620,9,2009,0,NA,NA,,5,13
14608,1632,1,1,0,0,c,c,620,9,2009,0,NA,NA,,5,13
